id,target,prediction
428-CdTe-M_i_B-Tc-POSCAR3.cif,4.7891,4.697224
491-CdTe-M_i_neut-Tc-POSCAR8.cif,4.277246,4.202562
491-CdTe-M_i_neut-Tc-POSCAR3.cif,4.351581,4.217988
534-BAs-M_i_B-Ti-POSCAR2.cif,6.864859,7.090502
777-SnC-M_A-As-POSCAR0.cif,1.99148,1.523582
1364-CdS-M_i_B-Co-POSCAR4.cif,4.297579,4.199046
44-Cd_Te0.500_Se0.500-Cd_Se-POSCAR3-Neutral.cif,1.93,1.877084
1038-CdSe-M_i_A-La-POSCAR5.cif,3.548062,3.480532
147-AlAs-Al_i_neut-POSCAR13-Neutral.cif,4.20952,4.112383
805-SiGe-M_A-Ca-POSCAR2.cif,3.825837,3.920851
1103-CdSe-M_i_neut-Li-POSCAR25.cif,0.951561,0.684274
710-Ge-M_i_neut-Pt-POSCAR4.cif,2.350799,2.370744
473-CdTe-M_i_neut-F-POSCAR20.cif,2.882224,2.794272
266-CdTe-M_B-Al-POSCAR1.cif,2.626287,2.547874
543-BSb-M_i_B-Zn-POSCAR0.cif,7.698503,8.083529
1410-CdS-M_i_neut-Cl-POSCAR3.cif,3.993429,3.888648
165-CdSe-M_B-Os-POSCAR1.cif,6.651,6.561599
1339-CdS-M_i_B-Al-POSCAR1.cif,3.536075,3.410314
208-CdTe-M_A-Si-POSCAR0.cif,2.244845,1.921024
449-CdTe-M_i_neut-Be-POSCAR23.cif,3.382738,3.297488
364-CdTe-M_i_A-Mo-POSCAR6.cif,5.242242,5.015746
157-AlSb-Al_i_neut-POSCAR7-Neutral.cif,3.173956,3.10599
339-CdTe-M_i_A-P-POSCAR2.cif,3.643578,3.537183
71-ZnSe-M_i_neut-I-POSCAR4.cif,6.032228,5.909275
827-SiSn-M_A-Sb-POSCAR3.cif,1.035719,0.948784
1410-CdS-M_i_neut-Cl-POSCAR36.cif,3.983431,3.8944
435-CdTe-M_i_B-Hf-POSCAR0.cif,5.200852,5.134774
463-CdTe-M_i_neut-Pb-POSCAR2.cif,3.7078,3.537722
566-AlP-M_i_neut-Mo-POSCAR13.cif,5.498565,5.44134
44-Cd_Te0.500_Se0.500-Cd_Se-POSCAR2-Neutral.cif,1.94,1.898226
40-ZnTe-Te_i_neut-POSCAR25-Neutral.cif,5.215798,5.132704
123-CdO-M_i_neut-Cd-POSCAR69.cif,2.319802,2.057194
1172-CdS-M_A-Tl-POSCAR3.cif,1.641344,1.502925
1122-CdSe-M_i_neut-N-POSCAR12.cif,5.214881,5.204778
263-GeC-V_Ge-POSCAR13-Neutral.cif,5.382197,5.60666
1129-CdSe-M_i_neut-F-POSCAR12.cif,2.212416,2.060955
72-ZnSe-M_i_neut-Cs-POSCAR7.cif,5.860793,5.848379
9-ZnO-M_B-V-POSCAR0.cif,10.414468,7.268014
288-CdTe-M_B-Sc-POSCAR2.cif,3.647051,3.697046
62-Cd_Te0.750_Se0.250-Se_i-POSCAR4-Neutral.cif,3.32,3.145657
1120-CdSe-M_i_neut-Sn-POSCAR32.cif,3.436124,3.349792
229-CdTe-M_A-Mn-POSCAR0.cif,-1.314142,-1.210659
1341-CdS-M_i_B-In-POSCAR0.cif,4.093928,3.997774
242-CdTe-M_A-Pd-POSCAR0.cif,2.609517,1.703855
496-CdTe-M_i_neut-Cd-POSCAR14.cif,2.143317,2.107903
1394-CdS-M_i_neut-Al-POSCAR10.cif,3.981296,3.874565
506-CdTe-M_i_neut-Hg-POSCAR6.cif,1.805766,1.757061
1152-CdSe-M_i_neut-W-POSCAR13.cif,6.211264,6.104785
1322-CdS-M_i_A-W-POSCAR4.cif,6.829524,6.786642
971-CdSe-M_B-Ni-POSCAR4.cif,3.38929,3.430157
1136-CdSe-M_i_neut-Cr-POSCAR25.cif,2.009228,1.981887
820-SiGe-M_i_B-K-POSCAR5.cif,4.201773,4.149772
1456-SiC-M_i_A-Mn-POSCAR4.cif,4.470786,4.12492
1404-CdS-M_i_neut-Sb-POSCAR3.cif,4.779937,4.678473
1061-CdSe-M_i_B-Si-POSCAR2.cif,3.600903,3.380222
161-CdSe-M_A-Tl-POSCAR2.cif,1.239665,1.135532
463-CdTe-M_i_neut-Pb-POSCAR23.cif,3.295592,3.218457
1094-CdSe-M_i_B-Hf-POSCAR19.cif,3.436601,3.239831
1424-CdS-M_i_neut-Zr-POSCAR4.cif,5.229733,5.206706
93-ZnTe-M_i_B-Ti-POSCAR2.cif,1.891345,1.680485
263-GeC-V_Ge-POSCAR14-Neutral.cif,5.402625,5.554781
635-InN-M_i_neut-In-POSCAR7.cif,5.469566,5.278527
1107-CdSe-M_i_neut-Cs-POSCAR20.cif,3.166387,3.124056
84-ZnTe-M_B-Zn-POSCAR0.cif,1.910091,1.842453
726-Sn-M_i_neut-Bi-POSCAR9.cif,2.452789,2.389643
476-CdTe-M_i_neut-I-POSCAR7.cif,3.82654,3.771539
9-ZnO-O_i_B-POSCAR4-Neutral.cif,6.664582,6.566854
1168-CdS-M_A-Ba-POSCAR3.cif,1.127679,1.228623
1226-CdS-M_B-Al-POSCAR6.cif,3.704273,3.541258
1436-CdS-M_i_neut-Re-POSCAR8.cif,6.310251,6.254116
262-SiC-Si_i_neut-POSCAR6-Neutral.cif,10.422521,10.324473
250-Sn-V_Sn-POSCAR2-Neutral.cif,2.126333,1.845336
1256-CdS-M_B-Nb-POSCAR2.cif,7.187953,6.966209
1346-CdS-M_i_B-Sn-POSCAR4.cif,3.848284,3.719432
814-SiGe-M_i_A-Tc-POSCAR2.cif,3.475176,3.38923
858-GeSn-M_B-N-POSCAR3.cif,-1.586369,-2.317804
705-Ge-M_i_A-Sn-POSCAR0.cif,5.351391,5.242735
150-AlAs-As_i_neut-POSCAR6-Neutral.cif,5.039661,4.959754
944-CdSe-M_B-Al-POSCAR2.cif,3.10875,2.930274
1411-CdS-M_i_neut-Br-POSCAR17.cif,4.426514,4.35403
757-GeC-M_B-Bi-POSCAR2.cif,11.4119,10.805891
1225-CdS-M_B-B-POSCAR5.cif,4.480793,4.400359
1261-CdS-M_B-Pd-POSCAR2.cif,2.657195,2.635545
250-Sn-V_Sn-POSCAR22-Neutral.cif,1.760185,1.671497
636-InN-M_i_neut-Be-POSCAR15.cif,0.186806,-0.170052
299-SiSn-Sn_i_neut-POSCAR0-Neutral.cif,5.838471,5.248439
528-BAs-M_A-Hf-POSCAR7.cif,7.615685,7.694163
12-ZnS-S_Zn-POSCAR31-Neutral.cif,6.757268,6.589601
18-ZnO-M_i_B-W-POSCAR33.cif,8.693935,8.645813
1215-CdS-M_A-Hg-POSCAR1.cif,1.588408,1.684315
1298-CdS-M_i_A-F-POSCAR7.cif,2.247866,2.115308
29-Cd_Te0.375_Se0.625-V_Se-POSCAR2-Neutral.cif,4.36,4.34729
28-Cd_Te0.375_Se0.625-V_Te-POSCAR4-Neutral.cif,1.87,1.732972
1119-CdSe-M_i_neut-Ge-POSCAR7.cif,3.214298,3.066539
660-InSb-M_B-As-POSCAR2.cif,0.127973,0.156731
1410-CdS-M_i_neut-Cl-POSCAR61.cif,4.000288,3.908374
312-GeSn-Ge_i_neut-POSCAR13-Neutral.cif,2.592262,2.526554
1257-CdS-M_B-Mo-POSCAR2.cif,6.654507,6.484395
1103-CdSe-M_i_neut-Li-POSCAR24.cif,0.953044,0.683767
750-SiC-M_i_neut-Zn-POSCAR17.cif,7.160087,7.175918
801-SnC-M_i_neut-Br-POSCAR3.cif,10.885465,11.11117
1212-CdS-M_A-Ir-POSCAR5.cif,3.418229,3.271666
141-CdS-M_i_A-Sn-POSCAR2.cif,4.037373,4.005463
118-CdO-M_i_B-Br-POSCAR9.cif,5.645986,5.699813
152-CdS-M_i_neut-Pt-POSCAR11.cif,2.982152,2.915723
854-GeSn-M_A-Os-POSCAR2.cif,2.856084,2.614228
599-GaP-M_B-Mg-POSCAR2.cif,3.880313,3.892308
669-C-M_A-Re-POSCAR9.cif,13.086264,12.837012
51-Cd_Te0.625_Se0.375-Te_i-POSCAR3-Neutral.cif,4.09,4.044009
1410-CdS-M_i_neut-Cl-POSCAR85.cif,4.012581,3.925772
97-BP-B_i_neut-POSCAR2-Neutral.cif,6.154531,6.066979
299-SiSn-Sn_i_neut-POSCAR36-Neutral.cif,3.450687,3.350755
822-SiGe-M_i_neut-Si-POSCAR3.cif,3.786224,3.72281
575-AlAs-M_i_neut-Sr-POSCAR4.cif,6.464543,6.277622
966-CdSe-M_B-V-POSCAR2.cif,4.867729,4.838912
1410-CdS-M_i_neut-Cl-POSCAR73.cif,4.000288,3.916301
363-CdTe-M_i_A-Nb-POSCAR10.cif,4.218521,4.085861
832-SiSn-M_B-Y-POSCAR2.cif,3.969872,4.088908
40-ZnTe-Te_i_neut-POSCAR30-Neutral.cif,5.202853,5.125508
1241-CdS-M_B-S-POSCAR1.cif,0.891575,0.511651
1460-AlSb-M_B-Zn-POSCAR3.cif,2.059497,1.77722
1392-CdS-M_i_neut-Ba-POSCAR21.cif,5.169546,5.074203
603-GaP-M_i_B-Pb-POSCAR6.cif,6.817339,6.79894
1130-CdSe-M_i_neut-Cl-POSCAR22.cif,3.080793,2.979664
750-SiC-M_i_neut-Zn-POSCAR19.cif,7.157385,7.176631
606-GaP-M_i_neut-Ti-POSCAR8.cif,1.934817,1.734319
978-CdSe-M_B-Tc-POSCAR5.cif,5.808833,5.568511
12-Cd_Te0.125_Se0.875-Se_i-POSCAR1-Neutral.cif,2.37,2.200747
575-AlAs-M_i_neut-Sr-POSCAR10.cif,5.652103,5.536106
1438-CdS-M_i_neut-Ir-POSCAR12.cif,4.05553,3.955068
292-CdTe-M_B-Mn-POSCAR3.cif,1.67196,1.542868
829-SiSn-M_A-Bi-POSCAR4.cif,1.24862,1.025794
704-Ge-M_i_A-N-POSCAR3.cif,-0.14497,-0.350879
489-CdTe-M_i_neut-Nb-POSCAR0.cif,5.228935,5.338387
90-ZnTe-M_i_A-Ca-POSCAR4.cif,3.258538,3.262852
520-BP-M_B-Se-POSCAR5.cif,1.701285,1.715669
134-AlP-P_Al-POSCAR2-Neutral.cif,4.28,4.218416
1246-CdS-M_B-Ti-POSCAR2.cif,6.919211,6.895205
110-BAs-As_i_neut-POSCAR8-Neutral.cif,8.983119,8.755524
784-SnC-M_B-Re-POSCAR1.cif,10.112955,9.097116
104-CdO-M_A-Rb-POSCAR5.cif,2.177906,3.953941
1441-CdSe-M_A-Mg-POSCAR2.cif,0.002646,-0.092016
1011-CdSe-M_i_A-P-POSCAR0.cif,4.53098,4.403559
1395-CdS-M_i_neut-In-POSCAR18.cif,4.012788,3.930104
255-SiC-C_Si-POSCAR5-Neutral.cif,3.9,4.039339
193-GaSb-Ga_Sb-POSCAR1-Neutral.cif,0.977064,0.782505
1429-CdS-M_i_neut-Rh-POSCAR14.cif,3.198113,3.170055
21-ZnO-M_i_neut-F-POSCAR44.cif,5.298156,5.274508
902-CdSe-M_A-F-POSCAR4.cif,6.13742,6.288939
409-CdTe-M_i_B-Te-POSCAR3.cif,4.87123,4.562688
775-GeC-M_i_neut-O-POSCAR26.cif,7.199117,7.137703
1195-CdS-M_A-Cu-POSCAR6.cif,2.54084,2.317572
161-GaN-V_Ga-POSCAR1-Neutral.cif,7.466793,7.554843
262-SiC-Si_i_neut-POSCAR3-Neutral.cif,10.421466,10.302886
355-CdTe-M_i_A-Mn-POSCAR1.cif,1.250278,1.172902
262-SiC-Si_i_neut-POSCAR9-Neutral.cif,10.421443,10.342652
736-SiC-M_B-Pd-POSCAR4.cif,5.778887,6.493592
1136-CdSe-M_i_neut-Cr-POSCAR44.cif,1.980364,1.956478
874-GeSn-M_i_neut-Tl-POSCAR23.cif,3.140338,3.047577
5-ZnO-M_A-La-POSCAR4.cif,2.237271,2.23432
939-CdSe-M_B-Be-POSCAR2.cif,4.586598,4.481096
167-GaN-Ga_i_neut-POSCAR13-Neutral.cif,8.797947,8.652925
166-CdSe-M_B-Ge-POSCAR0.cif,3.032064,2.750018
1167-CdS-M_A-Sr-POSCAR4.cif,0.89511,0.934753
937-CdSe-M_B-Rb-POSCAR6.cif,3.275527,3.135251
884-CdSe-M_A-Ca-POSCAR1.cif,0.795661,0.703579
615-GaAs-M_i_neut-Zn-POSCAR18.cif,2.365765,2.296811
1068-CdSe-M_i_B-Sb-POSCAR2.cif,4.64009,4.528806
473-CdTe-M_i_neut-F-POSCAR8.cif,2.786788,2.747145
259-CdTe-M_B-Cs-POSCAR17.cif,3.426914,3.353617
168-CdSe-M_B-Hf-POSCAR2.cif,7.102183,6.97922
981-CdSe-M_B-Pd-POSCAR3.cif,2.586343,2.429044
1416-CdS-M_i_neut-Cr-POSCAR2.cif,2.646559,2.641457
846-SiSn-M_i_B-As-POSCAR3.cif,4.425314,4.350372
133-AlP-Al_P-POSCAR2-Neutral.cif,3.178958,3.233037
874-GeSn-M_i_neut-Tl-POSCAR22.cif,3.142101,3.046059
886-CdSe-M_A-Ba-POSCAR2.cif,1.225562,1.119688
721-Sn-M_i_A-N-POSCAR0.cif,7.725578,-0.614458
95-ZnTe-M_i_B-Na-POSCAR1.cif,3.99371,3.95837
641-InP-M_i_A-Tc-POSCAR4.cif,4.913333,4.772171
1344-CdS-M_i_B-Si-POSCAR5.cif,4.170449,3.9991
887-CdSe-M_A-B-POSCAR8.cif,7.139394,5.706216
774-GeC-M_i_neut-Cl-POSCAR7.cif,12.589676,13.067072
137-AlP-Al_i_neut-POSCAR34-Neutral.cif,4.527924,4.450706
648-InAs-M_A-Al-POSCAR4.cif,0.153999,-0.026822
14-Cd_Te0.125_Se0.875-Cd_Se-POSCAR0-Neutral.cif,2.76,2.094368
1370-CdS-M_i_B-Nb-POSCAR3.cif,5.242739,5.040527
1140-CdSe-M_i_neut-Zn-POSCAR13.cif,2.26092,2.161228
1289-CdS-M_i_A-Pb-POSCAR0.cif,3.988626,3.711645
645-InP-M_i_neut-Ir-POSCAR11.cif,3.823934,3.720783
82-BN-V_N-POSCAR1-Neutral.cif,5.390939,6.041719
1221-CdS-M_B-Mg-POSCAR0.cif,4.750695,4.641841
1091-CdSe-M_i_B-Ru-POSCAR3.cif,4.15969,4.188606
1302-CdS-M_i_A-Sc-POSCAR4.cif,4.358118,4.349614
758-GeC-M_B-Li-POSCAR49.cif,9.948706,9.916496
157-AlSb-Al_i_neut-POSCAR2-Neutral.cif,3.268612,3.239815
476-CdTe-M_i_neut-I-POSCAR2.cif,4.361543,4.18892
259-CdTe-M_B-Cs-POSCAR2.cif,4.338887,4.084971
110-CdO-M_B-Te-POSCAR3.cif,1.387407,1.445682
1416-CdS-M_i_neut-Cr-POSCAR3.cif,2.624639,2.599417
455-CdTe-M_i_neut-Al-POSCAR5.cif,3.003754,2.959184
170-GaN-N_i_neut-POSCAR22-Neutral.cif,8.05,7.902466
36-ZnTe-Zn_i_B-POSCAR0-Neutral.cif,2.264014,2.196491
1071-CdSe-M_i_B-S-POSCAR3.cif,5.149655,5.135524
328-CdTe-M_i_A-B-POSCAR1.cif,5.29199,5.250819
305-GeSn-Sn_Ge-POSCAR0-Neutral.cif,0.291837,3.141698
607-GaAs-M_A-Si-POSCAR2.cif,1.271326,1.136303
53-Cd_Te0.625_Se0.375-Cd_Te-POSCAR0-Neutral.cif,1.99,1.852713
1426-CdS-M_i_neut-Mo-POSCAR8.cif,4.936611,4.77326
531-BAs-M_i_A-Cu-POSCAR2.cif,2.929135,2.865832
863-GeSn-M_i_A-P-POSCAR6.cif,2.903769,2.807509
1080-CdSe-M_i_B-Mn-POSCAR6.cif,1.587127,0.44857
1218-CdS-M_B-Rb-POSCAR6.cif,3.914925,3.732576
185-CdSe-M_i_neut-Ag-POSCAR9.cif,1.63187,1.514526
875-GeSn-M_i_neut-K-POSCAR2.cif,3.642071,3.612044
1115-CdSe-M_i_neut-In-POSCAR5.cif,3.249077,3.11208
1411-CdS-M_i_neut-Br-POSCAR43.cif,4.432378,4.373905
227-InAs-In_i_neut-POSCAR2-Neutral.cif,3.43199,3.423154
993-CdSe-M_i_A-Rb-POSCAR3.cif,2.17332,1.988092
1410-CdS-M_i_neut-Cl-POSCAR78.cif,3.999035,3.908931
197-GaSb-Ga_i_neut-POSCAR29-Neutral.cif,2.448912,2.450658
412-CdTe-M_i_B-Br-POSCAR5.cif,3.469939,3.382399
489-CdTe-M_i_neut-Nb-POSCAR24.cif,4.488802,4.373652
472-CdTe-M_i_neut-Te-POSCAR1.cif,4.749155,4.570194
376-CdTe-M_i_A-Os-POSCAR4.cif,5.901235,5.900475
1461-AlSb-M_i_A-Cl-POSCAR4.cif,3.161616,3.226771
608-GaAs-M_A-Hf-POSCAR1.cif,2.657428,2.553296
18-ZnO-M_i_B-W-POSCAR6.cif,8.566639,8.539275
69-ZnSe-M_i_B-Pd-POSCAR6.cif,2.893349,2.885212
262-SiC-Si_i_neut-POSCAR75-Neutral.cif,10.412028,10.286502
12-ZnS-S_Zn-POSCAR18-Neutral.cif,7.546614,7.487965
1148-CdSe-M_i_neut-Pd-POSCAR3.cif,2.230322,2.115957
1358-CdS-M_i_B-I-POSCAR3.cif,5.899126,5.908238
1384-CdS-M_i_B-Hg-POSCAR7.cif,2.967834,2.931704
217-InP-In_i_neut-POSCAR21-Neutral.cif,4.116824,4.022156
229-CdTe-M_A-Mn-POSCAR4.cif,-1.447714,-1.76643
201-InN-V_In-POSCAR0-Neutral.cif,6.667449,3.008689
1434-CdS-M_i_neut-Ta-POSCAR25.cif,5.041054,4.928237
256-SiC-Si_C-POSCAR6-Neutral.cif,3.99,3.768668
189-GaAs-As_i_B-POSCAR2-Neutral.cif,5.401312,5.188686
1433-CdS-M_i_neut-Hf-POSCAR30.cif,3.33641,3.211524
57-CdS-Cd_i_neut-POSCAR20-Neutral.cif,2.653542,2.959569
59-CdS-S_i_B-POSCAR7-Neutral.cif,5.241647,5.667282
612-GaAs-M_i_A-Tc-POSCAR3.cif,3.618873,3.520408
44-ZnS-M_i_B-Mn-POSCAR5.cif,1.818466,1.761411
1100-CdSe-M_i_B-Pt-POSCAR0.cif,3.66117,3.455726
1439-CdS-M_i_neut-Au-POSCAR2.cif,3.49956,3.422014
489-CdTe-M_i_neut-Nb-POSCAR16.cif,4.496856,4.400397
126-AlN-Al_i_B-POSCAR1-Neutral.cif,9.165745,9.014333
338-CdTe-M_i_A-N-POSCAR4.cif,-0.316815,-0.557377
1143-CdSe-M_i_neut-Nb-POSCAR31.cif,4.317907,4.237446
344-CdTe-M_i_A-S-POSCAR1.cif,4.469289,4.446616
458-CdTe-M_i_neut-Tl-POSCAR19.cif,2.638811,2.541658
1147-CdSe-M_i_neut-Rh-POSCAR2.cif,3.301376,3.270687
153-CdS-M_i_neut-Cs-POSCAR17.cif,4.51962,4.58408
1341-CdS-M_i_B-In-POSCAR3.cif,3.57303,3.583109
193-CdTe-M_A-Na-POSCAR0.cif,1.282231,1.898321
620-GaSb-M_B-S-POSCAR4.cif,1.643623,1.513298
538-BSb-M_A-Cr-POSCAR1.cif,1.021423,0.563608
CdTe-V_Cd+As_Te-Neutral-POSCAR7.cif,6.813478,8.143019
CdTe-V_Cd+As_Te-Neutral-POSCAR0.cif,7.019742,2.171682
262-SiC-Si_i_neut-POSCAR57-Neutral.cif,10.413252,10.294749
363-CdTe-M_i_A-Nb-POSCAR7.cif,4.227895,4.195292
177-GaP-Ga_i_neut-POSCAR11-Neutral.cif,4.504476,4.437264
263-GeC-V_Ge-POSCAR6-Neutral.cif,5.320151,5.810199
1116-CdSe-M_i_neut-Tl-POSCAR27.cif,2.846791,2.735443
18-ZnO-M_i_B-W-POSCAR17.cif,8.614666,8.528421
605-GaP-M_i_neut-Li-POSCAR27.cif,1.339736,1.144191
135-CdS-M_B-Na-POSCAR0.cif,5.97627,5.986622
1034-CdSe-M_i_A-Ru-POSCAR3.cif,4.151779,4.115991
982-CdSe-M_B-Ag-POSCAR6.cif,2.326337,2.199331
183-CdSe-M_i_B-Cd-POSCAR1.cif,1.894113,1.795878
1376-CdS-M_i_B-La-POSCAR5.cif,5.096156,4.98654
1029-CdSe-M_i_A-Y-POSCAR0.cif,4.034066,3.932038
1267-CdS-M_B-Re-POSCAR1.cif,7.6079,7.379044
18-ZnO-M_i_B-W-POSCAR18.cif,8.64492,8.543319
185-CdSe-M_i_neut-Ag-POSCAR54.cif,1.631976,1.522634
53-Cd_Te0.625_Se0.375-Cd_Te-POSCAR1-Neutral.cif,1.99,1.853451
1387-CdS-M_i_neut-Rb-POSCAR22.cif,3.674332,3.608973
615-GaAs-M_i_neut-Zn-POSCAR17.cif,2.413727,2.247872
220-InP-P_i_neut-POSCAR0-Neutral.cif,4.796032,4.587774
93-BP-B_P-POSCAR0-Neutral.cif,2.939314,3.136598
281-CdTe-M_B-S-POSCAR4.cif,0.870819,0.491131
202-CdTe-M_A-B-POSCAR0.cif,3.478493,3.80141
81-CdSe-Cd_Se-POSCAR3-Neutral.cif,2.23,1.854449
1415-CdS-M_i_neut-V-POSCAR2.cif,4.1219,4.096557
114-CdO-M_i_A-Tc-POSCAR12.cif,6.724385,5.942624
948-CdSe-M_B-C-POSCAR10.cif,5.260958,5.1216
872-GeSn-M_i_neut-Ru-POSCAR9.cif,3.296322,3.221631
52-Cd_Te0.625_Se0.375-Se_i-POSCAR6-Neutral.cif,3.85,3.752917
1421-CdS-M_i_neut-Cu-POSCAR7.cif,2.398185,2.346174
1050-CdSe-M_i_B-Rb-POSCAR1.cif,2.770925,2.899276
25-ZnO-M_i_neut-Tc-POSCAR6.cif,7.529713,7.610962
520-BP-M_B-Se-POSCAR2.cif,1.74718,1.681534
1194-CdS-M_A-Ni-POSCAR2.cif,2.543078,2.693599
822-SiGe-M_i_neut-Si-POSCAR15.cif,3.687325,3.655017
1220-CdS-M_B-Be-POSCAR8.cif,4.724751,4.722868
140-AlP-P_i_neut-POSCAR7-Neutral.cif,5.41805,5.453869
326-CdTe-M_i_A-Sr-POSCAR1.cif,4.013166,4.344706
1291-CdS-M_i_A-P-POSCAR1.cif,4.924049,4.959289
343-CdTe-M_i_A-O-POSCAR7.cif,4.627974,4.504215
53-CdS-V_S-POSCAR9-Neutral.cif,1.434604,0.962737
971-CdSe-M_B-Ni-POSCAR0.cif,4.627669,4.296627
1018-CdSe-M_i_A-Br-POSCAR3.cif,3.736559,3.629599
364-CdTe-M_i_A-Mo-POSCAR5.cif,5.2898,5.116796
292-SiGe-Si_i_neut-POSCAR8-Neutral.cif,3.850058,3.671407
108-BAs-As_i_A-POSCAR4-Neutral.cif,10.14,10.157055
422-CdTe-M_i_B-Cu-POSCAR3.cif,0.780654,0.633359
12-ZnS-S_Zn-POSCAR6-Neutral.cif,7.679592,7.572739
1409-CdS-M_i_neut-F-POSCAR13.cif,2.02033,1.873096
129-CdS-M_A-Zr-POSCAR4.cif,3.186358,3.096256
1464-GaP-M_B-Mn-POSCAR2.cif,1.869265,1.854393
105-CdO-M_A-B-POSCAR12.cif,13.202687,14.304893
1047-CdSe-M_i_B-Li-POSCAR4.cif,0.629781,0.398132
24-ZnSe-Zn_Se-POSCAR2-Neutral.cif,2.151037,2.182514
874-GeSn-M_i_neut-Tl-POSCAR17.cif,3.13137,3.014061
1308-CdS-M_i_A-Co-POSCAR2.cif,5.007361,5.074908
191-CdSe-M_i_neut-Se-POSCAR9.cif,4.146751,4.104275
72-CdTe-Te_Cd-POSCAR5-Neutral.cif,4.190169,4.184623
803-SiGe-M_A-Sc-POSCAR1.cif,1.736976,1.393973
141-AlAs-V_Al-POSCAR2-Neutral.cif,4.133749,4.048882
129-AlN-N_i_B-POSCAR1-Neutral.cif,12.574552,12.091649
442-CdTe-M_i_B-Au-POSCAR5.cif,2.282355,2.21709
651-InAs-M_i_A-Tl-POSCAR2.cif,2.602936,2.439931
446-CdTe-M_i_neut-K-POSCAR2.cif,2.943824,2.824728
588-GaN-M_A-Tl-POSCAR8.cif,3.864708,3.800788
178-CdSe-M_i_B-B-POSCAR4.cif,4.902747,4.924169
25-Cd_Te0.250_Se0.750-Te_Cd-POSCAR13-Neutral.cif,-4.2,-7.61557
1058-CdSe-M_i_B-In-POSCAR5.cif,2.868222,2.686708
237-InSb-In_i_neut-POSCAR19-Neutral.cif,2.323347,2.314794
1395-CdS-M_i_neut-In-POSCAR26.cif,4.006129,3.927293
1220-CdS-M_B-Be-POSCAR4.cif,5.160759,5.235579
1004-CdSe-M_i_A-Tl-POSCAR4.cif,2.035249,1.965152
35-Cd_Te0.375_Se0.625-Te_Cd-POSCAR3-Neutral.cif,4.39,4.211062
74-ZnSe-M_i_neut-Hg-POSCAR10.cif,3.23473,3.075884
1044-CdSe-M_i_A-Ir-POSCAR1.cif,4.652405,4.599837
29-ZnS-M_A-Bi-POSCAR0.cif,4.019776,3.824856
1149-CdSe-M_i_neut-La-POSCAR28.cif,4.658704,4.571087
1352-CdS-M_i_B-Bi-POSCAR7.cif,5.066547,5.0681
957-CdSe-M_B-S-POSCAR5.cif,0.250097,-0.357544
1409-CdS-M_i_neut-F-POSCAR77.cif,2.118103,1.893863
639-InP-M_B-F-POSCAR5.cif,2.078237,1.991017
41-Cd_Te0.500_Se0.500-Te_i-POSCAR16-Neutral.cif,2.84,2.776539
74-ZnSe-M_i_neut-Hg-POSCAR19.cif,3.11104,3.041708
272-GeC-Ge_i_neut-POSCAR5-Neutral.cif,11.737551,11.744597
847-SiSn-M_i_neut-Rb-POSCAR28.cif,5.964593,5.987337
263-CdTe-M_B-Sr-POSCAR0.cif,6.24561,6.305499
963-CdSe-M_B-I-POSCAR0.cif,0.555951,0.291151
664-InSb-M_i_B-Nb-POSCAR6.cif,3.913903,3.846493
1195-CdS-M_A-Cu-POSCAR1.cif,3.025845,3.055763
1414-CdS-M_i_neut-Ti-POSCAR22.cif,4.135841,4.107783
816-SiGe-M_i_A-Tl-POSCAR1.cif,5.428932,5.138421
450-CdTe-M_i_neut-Mg-POSCAR2.cif,2.854697,2.741232
1106-CdSe-M_i_neut-Rb-POSCAR7.cif,3.082647,3.036863
13-ZnS-V_S-POSCAR5-Neutral.cif,1.65,1.779366
958-CdSe-M_B-Se-POSCAR0.cif,1.312628,1.423994
1378-CdS-M_i_B-Ta-POSCAR0.cif,5.610322,5.585233
154-CdS-M_i_neut-Ga-POSCAR7.cif,3.477506,3.340293
73-Cd_Te0.875_Se0.125-Cd_Te-POSCAR33-Neutral.cif,1.85,1.820329
496-CdTe-M_i_neut-Cd-POSCAR52.cif,2.186283,2.134535
502-CdTe-M_i_neut-Os-POSCAR5.cif,5.386183,5.299042
189-CdSe-M_i_neut-Ca-POSCAR14.cif,3.216076,3.109565
1218-CdS-M_B-Rb-POSCAR21.cif,3.794805,3.600556
23-ZnO-M_i_neut-Na-POSCAR3.cif,5.184556,5.124353
758-GeC-M_B-Li-POSCAR3.cif,9.96087,10.32742
1409-CdS-M_i_neut-F-POSCAR18.cif,2.062139,1.807753
1268-CdS-M_B-Os-POSCAR4.cif,6.118008,5.837476
1120-CdSe-M_i_neut-Sn-POSCAR23.cif,3.432785,3.35847
1046-CdSe-M_i_A-Hg-POSCAR2.cif,2.257224,2.217693
537-BSb-M_A-Cd-POSCAR0.cif,6.826595,8.258678
597-GaP-M_A-Ni-POSCAR1.cif,1.004074,1.067166
1433-CdS-M_i_neut-Hf-POSCAR31.cif,3.311417,3.181734
44-Cd_Te0.500_Se0.500-Cd_Se-POSCAR7-Neutral.cif,1.89,1.868323
574-AlAs-M_i_B-In-POSCAR8.cif,4.583415,4.477506
138-CdS-M_i_A-Ta-POSCAR4.cif,6.883702,6.847583
155-CdS-M_i_neut-Li-POSCAR3.cif,1.534683,1.367018
451-CdTe-M_i_neut-Ca-POSCAR18.cif,3.476693,3.413131
446-CdTe-M_i_neut-K-POSCAR17.cif,2.457996,2.368837
